"mid","mname","gid","gname","score"
123,"hsa-miR-122-5p",15359,"SULT1B1",0.999769628047943
123,"hsa-miR-122-5p",14655,"SMG6",0.999769508838654
123,"hsa-miR-122-5p",14738,"SNAPC5",0.999769508838654
123,"hsa-miR-122-5p",17844,"ZG16B",0.999769270420074
123,"hsa-miR-122-5p",11270,"PDE4A",0.999769151210785
123,"hsa-miR-122-5p",1578,"BNIPL",0.999768793582916
123,"hsa-miR-122-5p",2353,"CCIN",0.999768674373627
123,"hsa-miR-122-5p",2736,"CENPU",0.999768435955048
123,"hsa-miR-122-5p",6115,"GLTPD2",0.999768316745758
123,"hsa-miR-122-5p",9868,"N4BP2",0.999768197536468
123,"hsa-miR-122-5p",11546,"PIGY",0.999768078327179
123,"hsa-miR-122-5p",3694,"CTXND1",0.9997678399086
123,"hsa-miR-122-5p",2651,"CDKN2A",0.99976772069931
123,"hsa-miR-122-5p",2737,"CENPV",0.99976772069931
123,"hsa-miR-122-5p",10137,"NEU4",0.99976772069931
123,"hsa-miR-122-5p",12865,"RBM11",0.99976772069931
123,"hsa-miR-122-5p",7096,"HSPB3",0.999767601490021
123,"hsa-miR-122-5p",3500,"CRMP1",0.999767482280731
123,"hsa-miR-122-5p",6690,"HAUS2",0.999767482280731
123,"hsa-miR-122-5p",17766,"ZCWPW1",0.999767124652862
123,"hsa-miR-122-5p",14711,"SMR3A",0.999767005443573
123,"hsa-miR-122-5p",14011,"SFXN1",0.999766886234283
123,"hsa-miR-122-5p",14237,"SLC16A14",0.999766647815704
123,"hsa-miR-122-5p",2815,"CFAP45",0.999766528606415
123,"hsa-miR-122-5p",709,"ANKRD36B",0.999766409397125
123,"hsa-miR-122-5p",15510,"TAF15",0.999766409397125
123,"hsa-miR-122-5p",11517,"PIBF1",0.999765932559967
123,"hsa-miR-122-5p",11832,"PNPLA2",0.999765813350678
123,"hsa-miR-122-5p",9835,"MYO7A",0.999765455722809
123,"hsa-miR-122-5p",15967,"TIMP2",0.999765455722809
123,"hsa-miR-122-5p",6351,"GPR6",0.999764978885651
123,"hsa-miR-122-5p",16866,"TTYH3",0.999764859676361
123,"hsa-miR-122-5p",6523,"GTF3C4",0.999764621257782
123,"hsa-miR-122-5p",12143,"PRB3",0.999764502048492
123,"hsa-miR-122-5p",2323,"CCDC73",0.999764382839203
123,"hsa-miR-122-5p",7273,"IGFL1",0.999764263629913
123,"hsa-miR-122-5p",7379,"IL4",0.999764263629913
123,"hsa-miR-122-5p",1471,"BCO2",0.999764144420624
123,"hsa-miR-122-5p",10827,"OR52N5",0.999764144420624
123,"hsa-miR-122-5p",12259,"PROSER1",0.999764144420624
123,"hsa-miR-122-5p",18242,"ZNF664",0.999764144420624
123,"hsa-miR-122-5p",10025,"NDNF",0.999763667583466
123,"hsa-miR-122-5p",17463,"WDR36",0.999763309955597
123,"hsa-miR-122-5p",4929,"ERGIC1",0.999763071537018
123,"hsa-miR-122-5p",10714,"OLIG2",0.999762952327728
123,"hsa-miR-122-5p",1386,"BAG5",0.999762833118439
123,"hsa-miR-122-5p",11503,"PHYHIPL",0.999762713909149
123,"hsa-miR-122-5p",2320,"CCDC70",0.99976259469986
123,"hsa-miR-122-5p",6048,"GJA4",0.99976259469986
123,"hsa-miR-122-5p",11213,"PCLAF",0.99976259469986
123,"hsa-miR-122-5p",13082,"RGS7",0.99976247549057
123,"hsa-miR-122-5p",17965,"ZNF248",0.99976235628128
123,"hsa-miR-122-5p",11006,"PAFAH1B2",0.999762237071991
123,"hsa-miR-122-5p",14846,"SOX10",0.999761998653412
123,"hsa-miR-122-5p",16239,"TMEM273",0.999761998653412
123,"hsa-miR-122-5p",11653,"PLA2G6",0.999761879444122
123,"hsa-miR-122-5p",11864,"POLD3",0.999761760234833
123,"hsa-miR-122-5p",8891,"MAN2C1",0.999761641025543
123,"hsa-miR-122-5p",15854,"TGDS",0.999761402606964
123,"hsa-miR-122-5p",8291,"LARGE1",0.999761164188385
123,"hsa-miR-122-5p",3658,"CTNNB1",0.999760925769806
123,"hsa-miR-122-5p",8214,"KRTAP5-10",0.999760687351227
123,"hsa-miR-122-5p",14970,"SPECC1L",0.999760687351227
123,"hsa-miR-122-5p",16548,"TRAM1L1",0.999760687351227
123,"hsa-miR-122-5p",13654,"SARAF",0.999760568141937
123,"hsa-miR-122-5p",4166,"DIMT1",0.999760210514069
123,"hsa-miR-122-5p",6017,"GHRL",0.999760210514069
123,"hsa-miR-122-5p",5495,"FGR",0.999760091304779
123,"hsa-miR-122-5p",5926,"GCKR",0.999760091304779
123,"hsa-miR-122-5p",6395,"GRAMD2B",0.999760091304779
123,"hsa-miR-122-5p",12398,"PSMA6",0.99975997209549
123,"hsa-miR-122-5p",1807,"C1orf198",0.99975973367691
123,"hsa-miR-122-5p",1883,"C2orf81",0.99975973367691
123,"hsa-miR-122-5p",8412,"LGI3",0.99975973367691
123,"hsa-miR-122-5p",13546,"RTRAF",0.99975973367691
123,"hsa-miR-122-5p",14630,"SMARCAL1",0.99975973367691
123,"hsa-miR-122-5p",1890,"C3orf22",0.999759495258331
123,"hsa-miR-122-5p",727,"ANKRD61",0.999759376049042
123,"hsa-miR-122-5p",14731,"SNAP29",0.999759376049042
123,"hsa-miR-122-5p",11877,"POLL",0.999759137630463
123,"hsa-miR-122-5p",18108,"ZNF487",0.999758780002594
123,"hsa-miR-122-5p",6977,"HOXB8",0.999758660793304
123,"hsa-miR-122-5p",13937,"SERPINB6",0.999758660793304
123,"hsa-miR-122-5p",18381,"ZNF879",0.999758660793304
123,"hsa-miR-122-5p",5142,"FAM13A",0.999758541584015
123,"hsa-miR-122-5p",483,"AKAIN1",0.999758422374725
123,"hsa-miR-122-5p",6419,"GRIK1",0.999758183956146
123,"hsa-miR-122-5p",1160,"ATAD3B",0.999758064746857
123,"hsa-miR-122-5p",15362,"SULT1C4",0.999758064746857
123,"hsa-miR-122-5p",3914,"DCAF8L1",0.999757826328278
123,"hsa-miR-122-5p",16223,"TMEM255A",0.999757826328278
123,"hsa-miR-122-5p",16370,"TNFRSF1A",0.999757707118988
123,"hsa-miR-122-5p",12564,"PURG",0.999757587909698
123,"hsa-miR-122-5p",11105,"PAX3",0.99975723028183
123,"hsa-miR-122-5p",16702,"TRPC4AP",0.99975711107254
123,"hsa-miR-122-5p",1582,"BOD1L2",0.999756991863251
123,"hsa-miR-122-5p",17562,"WSB2",0.999756753444672
123,"hsa-miR-122-5p",4488,"DUSP4",0.999756276607513
123,"hsa-miR-122-5p",11124,"PBXIP1",0.999756276607513
123,"hsa-miR-122-5p",5374,"FBXO44",0.999756157398224
123,"hsa-miR-122-5p",13138,"RILPL1",0.999756157398224
123,"hsa-miR-122-5p",5904,"GBF1",0.999755799770355
123,"hsa-miR-122-5p",4426,"DRGX",0.999755680561066
123,"hsa-miR-122-5p",17773,"ZDHHC13",0.999755561351776
123,"hsa-miR-122-5p",2769,"CEP70",0.999755442142487
123,"hsa-miR-122-5p",14182,"SKA3",0.999755084514618
123,"hsa-miR-122-5p",16415,"TNR",0.999754965305328
123,"hsa-miR-122-5p",9248,"MGA",0.99975448846817
123,"hsa-miR-122-5p",2934,"CHRM1",0.999754369258881
123,"hsa-miR-122-5p",7175,"IDH2",0.999754250049591
123,"hsa-miR-122-5p",4697,"EIF3G",0.999754130840302
123,"hsa-miR-122-5p",16911,"TVP23C",0.999753892421722
123,"hsa-miR-122-5p",14533,"SLC6A2",0.999753773212433
123,"hsa-miR-122-5p",15678,"TCEAL2",0.999753654003143
123,"hsa-miR-122-5p",15763,"TEKT5",0.999753654003143
123,"hsa-miR-122-5p",11501,"PHYHD1",0.999753415584564
123,"hsa-miR-122-5p",16824,"TTC31",0.999753415584564
123,"hsa-miR-122-5p",5377,"FBXO47",0.999753296375275
123,"hsa-miR-122-5p",15693,"TCF20",0.999753057956696
123,"hsa-miR-122-5p",9718,"MUC1",0.999752819538116
123,"hsa-miR-122-5p",2630,"CDK3",0.999752104282379
123,"hsa-miR-122-5p",7174,"IDH1",0.999752104282379
123,"hsa-miR-122-5p",9312,"MIOX",0.999752104282379
123,"hsa-miR-122-5p",2681,"CEACAM16",0.99975198507309
123,"hsa-miR-122-5p",3327,"COPG1",0.99975198507309
123,"hsa-miR-122-5p",1210,"ATP11B",0.9997518658638
123,"hsa-miR-122-5p",1124,"ASH1L",0.99975174665451
123,"hsa-miR-122-5p",3580,"CSRNP1",0.999751627445221
123,"hsa-miR-122-5p",11576,"PINLYP",0.999751627445221
123,"hsa-miR-122-5p",9395,"MNAT1",0.999751508235931
123,"hsa-miR-122-5p",12698,"RAB7B",0.999751508235931
123,"hsa-miR-122-5p",12354,"PRSS56",0.999751269817352
123,"hsa-miR-122-5p",5867,"GAP43",0.999751150608063
123,"hsa-miR-122-5p",9596,"MS4A2",0.999750912189484
123,"hsa-miR-122-5p",12300,"PRR22",0.999750912189484
123,"hsa-miR-122-5p",12358,"PRTFDC1",0.999750912189484
123,"hsa-miR-122-5p",2458,"CD177",0.999750673770904
123,"hsa-miR-122-5p",9524,"MRPL28",0.999750554561615
123,"hsa-miR-122-5p",14202,"SLC10A1",0.999750435352325
123,"hsa-miR-122-5p",7570,"ITFG1",0.999750316143036
123,"hsa-miR-122-5p",8319,"LCE1A",0.999750316143036
123,"hsa-miR-122-5p",18044,"ZNF385A",0.999750077724457
123,"hsa-miR-122-5p",15733,"TDRD12",0.999749958515167
123,"hsa-miR-122-5p",18181,"ZNF578",0.999749839305878
123,"hsa-miR-122-5p",6583,"H2AC11",0.999749720096588
123,"hsa-miR-122-5p",11607,"PJA1",0.999749720096588
123,"hsa-miR-122-5p",2134,"CARS1",0.99974924325943
123,"hsa-miR-122-5p",15846,"TFG",0.999749004840851
123,"hsa-miR-122-5p",9442,"MPC1L",0.999748885631561
123,"hsa-miR-122-5p",4565,"ECM1",0.999748766422272
123,"hsa-miR-122-5p",5842,"GALNT13",0.999748766422272
123,"hsa-miR-122-5p",7914,"KIF20A",0.999748766422272
123,"hsa-miR-122-5p",1397,"BANF2",0.999748528003693
123,"hsa-miR-122-5p",4059,"DEFB4B",0.999748528003693
123,"hsa-miR-122-5p",4315,"DNAL4",0.999748528003693
123,"hsa-miR-122-5p",17996,"ZNF287",0.999748408794403
123,"hsa-miR-122-5p",3645,"CTDSP1",0.999748170375824
123,"hsa-miR-122-5p",12822,"RASGRP3",0.999748170375824
123,"hsa-miR-122-5p",14684,"SMIM31",0.999747812747955
123,"hsa-miR-122-5p",15480,"SYTL5",0.999747812747955
123,"hsa-miR-122-5p",10910,"OTOGL",0.999747574329376
123,"hsa-miR-122-5p",7169,"ID1",0.999747335910797
123,"hsa-miR-122-5p",1448,"BCL11B",0.999747216701508
123,"hsa-miR-122-5p",10189,"NGEF",0.999747097492218
123,"hsa-miR-122-5p",9925,"NAP1L5",0.999746739864349
123,"hsa-miR-122-5p",4719,"EIF4H",0.999746382236481
123,"hsa-miR-122-5p",13322,"RP1",0.999746024608612
123,"hsa-miR-122-5p",17059,"UCHL5",0.999745905399322
123,"hsa-miR-122-5p",6144,"GNA13",0.999745786190033
123,"hsa-miR-122-5p",13057,"RGPD2",0.999745786190033
123,"hsa-miR-122-5p",9611,"MSGN1",0.999745666980743
123,"hsa-miR-122-5p",9716,"MTX2",0.999745547771454
123,"hsa-miR-122-5p",17038,"UBQLNL",0.999745547771454
123,"hsa-miR-122-5p",766,"ANXA2",0.999745309352875
123,"hsa-miR-122-5p",13701,"SCARB1",0.999745309352875
123,"hsa-miR-122-5p",16123,"TMEM150B",0.999745190143585
123,"hsa-miR-122-5p",10724,"OOSP2",0.999745070934296
123,"hsa-miR-122-5p",16289,"TMEM82",0.999744951725006
123,"hsa-miR-122-5p",13476,"RRM2",0.999744832515717
123,"hsa-miR-122-5p",3247,"COBLL1",0.999744713306427
123,"hsa-miR-122-5p",7375,"IL36G",0.999744713306427
123,"hsa-miR-122-5p",12692,"RAB5IF",0.999744474887848
123,"hsa-miR-122-5p",17060,"UCK1",0.999744355678558
123,"hsa-miR-122-5p",1015,"ARL6",0.999744236469269
123,"hsa-miR-122-5p",1391,"BAIAP2L1",0.999744117259979
123,"hsa-miR-122-5p",7425,"INHBB",0.99974399805069
123,"hsa-miR-122-5p",6575,"H1-5",0.9997438788414
123,"hsa-miR-122-5p",12122,"PRAMEF12",0.9997438788414
123,"hsa-miR-122-5p",15989,"TLCD3A",0.999743402004242
123,"hsa-miR-122-5p",11178,"PCDHB9",0.999743044376373
123,"hsa-miR-122-5p",4630,"EFNA1",0.999742329120636
123,"hsa-miR-122-5p",13121,"RHOV",0.999742209911346
123,"hsa-miR-122-5p",16031,"TM6SF1",0.999741971492767
123,"hsa-miR-122-5p",16386,"TNFSF18",0.999741852283478
123,"hsa-miR-122-5p",8967,"MAPKAPK2",0.999741733074188
123,"hsa-miR-122-5p",12718,"RAC2",0.999741613864899
123,"hsa-miR-122-5p",13467,"RRAGB",0.999741494655609
123,"hsa-miR-122-5p",12047,"PPP1R18",0.999741017818451
123,"hsa-miR-122-5p",13403,"RPP21",0.999740898609161
123,"hsa-miR-122-5p",17120,"UNC119B",0.999740660190582
123,"hsa-miR-122-5p",2687,"CEACAM5",0.999740540981293
123,"hsa-miR-122-5p",3028,"CLCA2",0.999740540981293
123,"hsa-miR-122-5p",15606,"TBC1D23",0.999740421772003
123,"hsa-miR-122-5p",4417,"DRC3",0.999740064144134
123,"hsa-miR-122-5p",3332,"COPS4",0.999739706516266
123,"hsa-miR-122-5p",15818,"TEX48",0.999739706516266
123,"hsa-miR-122-5p",3503,"CROCC",0.999739110469818
123,"hsa-miR-122-5p",2014,"CACNB1",0.999738991260529
123,"hsa-miR-122-5p",9289,"MIDN",0.999738991260529
123,"hsa-miR-122-5p",7172,"ID4",0.999738872051239
123,"hsa-miR-122-5p",17166,"UQCRHL",0.999738872051239
123,"hsa-miR-122-5p",17933,"ZNF2",0.99973863363266
123,"hsa-miR-122-5p",611,"AMIGO2",0.99973851442337
123,"hsa-miR-122-5p",10942,"OXGR1",0.999738395214081
123,"hsa-miR-122-5p",11777,"PLVAP",0.999738395214081
123,"hsa-miR-122-5p",4619,"EFCAB7",0.999738276004791
123,"hsa-miR-122-5p",115,"ACAA1",0.999738156795502
123,"hsa-miR-122-5p",1984,"CAAP1",0.999738037586212
123,"hsa-miR-122-5p",7591,"ITGB1BP1",0.999737918376923
123,"hsa-miR-122-5p",12794,"RAPGEFL1",0.999737918376923
123,"hsa-miR-122-5p",11028,"PAK6",0.999737799167633
123,"hsa-miR-122-5p",16894,"TUBGCP4",0.999737799167633
123,"hsa-miR-122-5p",1103,"ASB2",0.999737679958344
123,"hsa-miR-122-5p",3695,"CTXND2",0.999737083911896
123,"hsa-miR-122-5p",2068,"CAMK2B",0.999736726284027
123,"hsa-miR-122-5p",15718,"TCP11L2",0.999736726284027
123,"hsa-miR-122-5p",4832,"ENPP7",0.999736368656158
123,"hsa-miR-122-5p",14416,"SLC35D3",0.999736368656158
123,"hsa-miR-122-5p",7070,"HSFX1",0.99973601102829
123,"hsa-miR-122-5p",3594,"CST8",0.999735772609711
123,"hsa-miR-122-5p",6678,"HAPLN2",0.999735414981842
123,"hsa-miR-122-5p",12167,"PRDX4",0.999735414981842
123,"hsa-miR-122-5p",4337,"DNPH1",0.999735295772552
123,"hsa-miR-122-5p",4820,"ENO4",0.999735295772552
123,"hsa-miR-122-5p",11025,"PAK3",0.999735176563263
123,"hsa-miR-122-5p",14998,"SPINK13",0.999735176563263
123,"hsa-miR-122-5p",10580,"NUDT21",0.999734938144684
123,"hsa-miR-122-5p",4596,"EEF1A2",0.999734699726105
123,"hsa-miR-122-5p",10013,"NCR2",0.999734580516815
123,"hsa-miR-122-5p",10487,"NRL",0.999734461307526
123,"hsa-miR-122-5p",16796,"TSSK1B",0.999734461307526
123,"hsa-miR-122-5p",1237,"ATP4B",0.999734342098236
123,"hsa-miR-122-5p",3259,"COL11A1",0.999734342098236
123,"hsa-miR-122-5p",402,"AFTPH",0.999733984470367
123,"hsa-miR-122-5p",3115,"CLN5",0.999733865261078
123,"hsa-miR-122-5p",2413,"CCNL1",0.999733626842499
123,"hsa-miR-122-5p",2967,"CHST7",0.999733507633209
123,"hsa-miR-122-5p",16566,"TRAPPC8",0.999733507633209
123,"hsa-miR-122-5p",14553,"SLC7A7",0.99973338842392
123,"hsa-miR-122-5p",8619,"LRRC3",0.99973326921463
123,"hsa-miR-122-5p",14840,"SOSTDC1",0.99973326921463
123,"hsa-miR-122-5p",904,"ARF5",0.999733150005341
123,"hsa-miR-122-5p",5095,"FABP5",0.999733150005341
123,"hsa-miR-122-5p",6639,"H3Y1",0.999733150005341
123,"hsa-miR-122-5p",9285,"MICU3",0.999733150005341
123,"hsa-miR-122-5p",6160,"GNB2",0.999732792377472
123,"hsa-miR-122-5p",9728,"MUC22",0.999732553958893
123,"hsa-miR-122-5p",13583,"S100A1",0.999732553958893
123,"hsa-miR-122-5p",4069,"DENND2A",0.999732315540314
123,"hsa-miR-122-5p",8378,"LEMD2",0.999732315540314
123,"hsa-miR-122-5p",5917,"GCC1",0.999732196331024
123,"hsa-miR-122-5p",9143,"MED30",0.999732196331024
123,"hsa-miR-122-5p",7288,"IGSF22",0.999732077121735
123,"hsa-miR-122-5p",1220,"ATP1A3",0.999731957912445
123,"hsa-miR-122-5p",9833,"MYO5C",0.999731957912445
123,"hsa-miR-122-5p",17836,"ZFYVE16",0.999731957912445
123,"hsa-miR-122-5p",12882,"RBM28",0.999731838703156
123,"hsa-miR-122-5p",13281,"RNF34",0.999731242656708
123,"hsa-miR-122-5p",16046,"TMC3",0.999731123447418
123,"hsa-miR-122-5p",2611,"CDHR5",0.99973052740097
123,"hsa-miR-122-5p",13087,"RGSL1",0.99973052740097
123,"hsa-miR-122-5p",14141,"SIGLEC8",0.99973052740097
123,"hsa-miR-122-5p",7933,"KIF5A",0.999730408191681
123,"hsa-miR-122-5p",17396,"VSTM5",0.999730169773102
123,"hsa-miR-122-5p",11806,"PMS2",0.999730050563812
123,"hsa-miR-122-5p",9682,"MTIF3",0.999729812145233
123,"hsa-miR-122-5p",11665,"PLAC9",0.999729692935944
123,"hsa-miR-122-5p",3015,"CKLF-CMTM1",0.999729335308075
123,"hsa-miR-122-5p",3908,"DCAF4L1",0.999729216098785
123,"hsa-miR-122-5p",7949,"KIR3DL2",0.999729216098785
123,"hsa-miR-122-5p",12589,"PXYLP1",0.999729096889496
123,"hsa-miR-122-5p",18254,"ZNF678",0.999729096889496
123,"hsa-miR-122-5p",103,"ABLIM1",0.999728977680206
123,"hsa-miR-122-5p",1311,"AUH",0.999728977680206
123,"hsa-miR-122-5p",6470,"GSK3A",0.999728977680206
123,"hsa-miR-122-5p",10962,"P2RY14",0.999728977680206
123,"hsa-miR-122-5p",13497,"RSL24D1",0.999728977680206
123,"hsa-miR-122-5p",4486,"DUSP28",0.999728620052338
123,"hsa-miR-122-5p",7013,"HPS5",0.999728620052338
123,"hsa-miR-122-5p",11849,"PODXL",0.999728620052338
123,"hsa-miR-122-5p",14475,"SLC44A2",0.999728620052338
123,"hsa-miR-122-5p",18322,"ZNF772",0.999728381633758
123,"hsa-miR-122-5p",1605,"BPIFB4",0.9997279047966
123,"hsa-miR-122-5p",12135,"PRAMEF4",0.9997279047966
123,"hsa-miR-122-5p",1470,"BCO1",0.999727785587311
123,"hsa-miR-122-5p",4289,"DNAJC13",0.999727547168732
123,"hsa-miR-122-5p",15682,"TCEAL6",0.999727070331574
123,"hsa-miR-122-5p",12100,"PPP5C",0.999726831912994
123,"hsa-miR-122-5p",9329,"MKRN1",0.999726712703705
123,"hsa-miR-122-5p",370,"ADPRHL1",0.999726593494415
123,"hsa-miR-122-5p",10290,"NME1-NME2",0.999726235866547
123,"hsa-miR-122-5p",15079,"SRARP",0.999726235866547
123,"hsa-miR-122-5p",5405,"FCGRT",0.999726116657257
123,"hsa-miR-122-5p",1346,"B3GAT1",0.999725878238678
123,"hsa-miR-122-5p",17650,"YLPM1",0.999725639820099
123,"hsa-miR-122-5p",13374,"RPL32",0.99972528219223
123,"hsa-miR-122-5p",4014,"DDX56",0.999725162982941
123,"hsa-miR-122-5p",5252,"FAM76B",0.999725043773651
123,"hsa-miR-122-5p",10538,"NTHL1",0.999725043773651
123,"hsa-miR-122-5p",13919,"SERPINA10",0.999725043773651
123,"hsa-miR-122-5p",18424,"ZSCAN26",0.999724924564362
123,"hsa-miR-122-5p",12020,"PPM1H",0.999724686145782
123,"hsa-miR-122-5p",2122,"CARD19",0.999724566936493
123,"hsa-miR-122-5p",4757,"ELOC",0.999724447727203
123,"hsa-miR-122-5p",5982,"GFM2",0.999724090099335
123,"hsa-miR-122-5p",6591,"H2AC19",0.999724090099335
123,"hsa-miR-122-5p",4131,"DHRS11",0.999723851680756
123,"hsa-miR-122-5p",9712,"MTURN",0.999723851680756
123,"hsa-miR-122-5p",13464,"RPUSD4",0.999723851680756
123,"hsa-miR-122-5p",16094,"TMEM123",0.999723851680756
123,"hsa-miR-122-5p",5532,"FKBP5",0.999723374843597
123,"hsa-miR-122-5p",12737,"RAD54B",0.999723374843597
123,"hsa-miR-122-5p",17711,"ZBTB42",0.999723374843597
123,"hsa-miR-122-5p",7716,"KBTBD7",0.999723255634308
123,"hsa-miR-122-5p",17818,"ZFP41",0.999723255634308
123,"hsa-miR-122-5p",2276,"CCDC184",0.999723017215729
123,"hsa-miR-122-5p",2940,"CHRNA10",0.999722898006439
123,"hsa-miR-122-5p",11343,"PEAK3",0.99972277879715
123,"hsa-miR-122-5p",10628,"NUTM2D",0.999722540378571
123,"hsa-miR-122-5p",11493,"PHOSPHO2",0.999722540378571
123,"hsa-miR-122-5p",13782,"SDCBP2",0.999722540378571
123,"hsa-miR-122-5p",6905,"HMGN4",0.999722421169281
123,"hsa-miR-122-5p",5620,"FOXD4L6",0.999722182750702
123,"hsa-miR-122-5p",8600,"LRPPRC",0.999721825122833
123,"hsa-miR-122-5p",915,"ARG1",0.999721705913544
123,"hsa-miR-122-5p",4065,"DENND11",0.999721586704254
123,"hsa-miR-122-5p",8174,"KRTAP19-1",0.999721348285675
123,"hsa-miR-122-5p",4357,"DOK3",0.999721229076386
123,"hsa-miR-122-5p",13326,"RPA1",0.999720990657806
123,"hsa-miR-122-5p",1921,"C5orf46",0.999720513820648
123,"hsa-miR-122-5p",4066,"DENND1A",0.999720513820648
123,"hsa-miR-122-5p",7906,"KIF16B",0.999720275402069
123,"hsa-miR-122-5p",17431,"WASHC4",0.99972015619278
123,"hsa-miR-122-5p",2245,"CCDC146",0.9997199177742
123,"hsa-miR-122-5p",13277,"RNF25",0.999719679355621
123,"hsa-miR-122-5p",13852,"SELENOT",0.999719679355621
123,"hsa-miR-122-5p",16263,"TMEM51",0.999719679355621
123,"hsa-miR-122-5p",10289,"NME1",0.999719321727753
123,"hsa-miR-122-5p",10939,"OXCT1",0.999719321727753
123,"hsa-miR-122-5p",13773,"SCYL1",0.999719321727753
123,"hsa-miR-122-5p",961,"ARHGEF12",0.999719202518463
123,"hsa-miR-122-5p",7111,"HTN1",0.999719202518463
123,"hsa-miR-122-5p",16828,"TTC36",0.999719083309174
123,"hsa-miR-122-5p",5110,"FAIM",0.999718964099884
123,"hsa-miR-122-5p",16495,"TPH2",0.999718844890594
123,"hsa-miR-122-5p",4298,"DNAJC22",0.999718725681305
123,"hsa-miR-122-5p",1739,"C12orf75",0.999718606472015
123,"hsa-miR-122-5p",16962,"UBA3",0.999718606472015
123,"hsa-miR-122-5p",5178,"FAM181B",0.999718487262726
123,"hsa-miR-122-5p",13420,"RPS15",0.999718487262726
123,"hsa-miR-122-5p",15091,"SRF",0.999718487262726
123,"hsa-miR-122-5p",11813,"PNLIP",0.999718368053436
123,"hsa-miR-122-5p",9015,"MATN3",0.999718129634857
123,"hsa-miR-122-5p",13471,"RRAS2",0.999718129634857
123,"hsa-miR-122-5p",16405,"TNNI3",0.999718129634857
123,"hsa-miR-122-5p",18442,"ZUP1",0.999718010425568
123,"hsa-miR-122-5p",239,"ACYP2",0.999717652797699
123,"hsa-miR-122-5p",18190,"ZNF586",0.999717652797699
123,"hsa-miR-122-5p",5366,"FBXO36",0.999717533588409
123,"hsa-miR-122-5p",15208,"STAG2",0.999717533588409
123,"hsa-miR-122-5p",17292,"VCP",0.99971741437912
123,"hsa-miR-122-5p",9064,"MCF2L",0.99971729516983
123,"hsa-miR-122-5p",9748,"MX2",0.99971729516983
123,"hsa-miR-122-5p",5868,"GAPDH",0.999717056751251
123,"hsa-miR-122-5p",4989,"ETFA",0.999716818332672
123,"hsa-miR-122-5p",5604,"FOSB",0.999716818332672
123,"hsa-miR-122-5p",12389,"PSG9",0.999716699123383
123,"hsa-miR-122-5p",13344,"RPIA",0.999716460704804
123,"hsa-miR-122-5p",4503,"DYDC2",0.999715983867645
123,"hsa-miR-122-5p",13189,"RNASE1",0.999715983867645
123,"hsa-miR-122-5p",985,"ARID2",0.999715864658356
123,"hsa-miR-122-5p",10271,"NLRP10",0.999715864658356
123,"hsa-miR-122-5p",13959,"SESN2",0.999715864658356
123,"hsa-miR-122-5p",2868,"CHAF1A",0.999715745449066
123,"hsa-miR-122-5p",460,"AIF1",0.999715030193329
123,"hsa-miR-122-5p",6602,"H2AZ2",0.99971479177475
123,"hsa-miR-122-5p",15017,"SPO11",0.99971479177475
123,"hsa-miR-122-5p",7201,"IFI6",0.99971467256546
123,"hsa-miR-122-5p",6616,"H2BC6",0.999714553356171
123,"hsa-miR-122-5p",15112,"SRPRA",0.999714553356171
123,"hsa-miR-122-5p",2171,"CATSPERE",0.999714434146881
123,"hsa-miR-122-5p",3169,"CMTR2",0.999714314937592
123,"hsa-miR-122-5p",8384,"LEO1",0.999713957309723
123,"hsa-miR-122-5p",15672,"TCAIM",0.999713838100433
123,"hsa-miR-122-5p",4738,"ELF5",0.999713718891144
123,"hsa-miR-122-5p",9203,"METTL25",0.999713599681854
123,"hsa-miR-122-5p",2662,"CDR2",0.999713480472565
123,"hsa-miR-122-5p",12943,"RCN2",0.999713361263275
123,"hsa-miR-122-5p",14517,"SLC5A7",0.999713361263275
123,"hsa-miR-122-5p",15870,"TGIF2LY",0.999713361263275
123,"hsa-miR-122-5p",920,"ARHGAP10",0.999712884426117
123,"hsa-miR-122-5p",1748,"C15orf39",0.999712884426117
123,"hsa-miR-122-5p",3356,"CORO2A",0.999712884426117
123,"hsa-miR-122-5p",1497,"BEX1",0.999712526798248
123,"hsa-miR-122-5p",10094,"NECTIN4",0.999712288379669
123,"hsa-miR-122-5p",2599,"CDH26",0.99971204996109
123,"hsa-miR-122-5p",16450,"TOP3B",0.99971204996109
123,"hsa-miR-122-5p",17251,"UTP3",0.99971204996109
123,"hsa-miR-122-5p",10102,"NEFL",0.999711811542511
123,"hsa-miR-122-5p",13395,"RPL8",0.999711692333221
123,"hsa-miR-122-5p",16051,"TMC8",0.999711692333221
123,"hsa-miR-122-5p",18015,"ZNF329",0.999711692333221
123,"hsa-miR-122-5p",1337,"AZU1",0.999711573123932
123,"hsa-miR-122-5p",9169,"MEIS3",0.999711453914642
123,"hsa-miR-122-5p",7509,"IQCJ",0.999711334705353
123,"hsa-miR-122-5p",9576,"MRPS33",0.999711334705353
123,"hsa-miR-122-5p",7182,"IDO1",0.999711096286774
123,"hsa-miR-122-5p",13830,"SEC61B",0.999711096286774
123,"hsa-miR-122-5p",13842,"SELENBP1",0.999710619449616
123,"hsa-miR-122-5p",4616,"EFCAB3",0.999710381031036
123,"hsa-miR-122-5p",14557,"SLC8A2",0.999710381031036
123,"hsa-miR-122-5p",5196,"FAM20C",0.999710023403168
123,"hsa-miR-122-5p",9132,"MED19",0.999709784984589
123,"hsa-miR-122-5p",763,"ANXA10",0.99970954656601
