"mid","mname","gid","gname","score"
528,"hsa-miR-27b-5p",1615,"BRCA1",0.893667817115784
1671,"hsa-miR-520e-5p",1615,"BRCA1",0.893634915351868
1637,"hsa-miR-518e-5p",1615,"BRCA1",0.893519341945648
751,"hsa-miR-34a-3p",1615,"BRCA1",0.893434047698975
1679,"hsa-miR-522-5p",1615,"BRCA1",0.892997622489929
1871,"hsa-miR-5704",1615,"BRCA1",0.892258644104004
1657,"hsa-miR-519c-5p",1615,"BRCA1",0.892222702503204
1081,"hsa-miR-4432",1615,"BRCA1",0.891278982162476
503,"hsa-miR-2392",1615,"BRCA1",0.890940070152283
1301,"hsa-miR-4680-3p",1615,"BRCA1",0.89086389541626
1245,"hsa-miR-4646-5p",1615,"BRCA1",0.889293253421783
1765,"hsa-miR-548j-3p",1615,"BRCA1",0.888594448566437
2133,"hsa-miR-6741-5p",1615,"BRCA1",0.888158738613129
1655,"hsa-miR-519b-5p",1615,"BRCA1",0.887518167495728
2379,"hsa-miR-6862-5p",1615,"BRCA1",0.887144804000854
1288,"hsa-miR-4670-5p",1615,"BRCA1",0.886724948883057
2315,"hsa-miR-6829-3p",1615,"BRCA1",0.885440289974213
443,"hsa-miR-208a-3p",1615,"BRCA1",0.884482383728027
40,"hsa-miR-10398-3p",1615,"BRCA1",0.884078800678253
875,"hsa-miR-374b-5p",1615,"BRCA1",0.883555829524994
812,"hsa-miR-3664-3p",1615,"BRCA1",0.883054196834564
1100,"hsa-miR-4445-5p",1615,"BRCA1",0.882527470588684
1331,"hsa-miR-4699-5p",1615,"BRCA1",0.882070779800415
1157,"hsa-miR-4498",1615,"BRCA1",0.880902051925659
2294,"hsa-miR-6818-5p",1615,"BRCA1",0.880553066730499
1681,"hsa-miR-523-5p",1615,"BRCA1",0.879687070846558
307,"hsa-miR-147b-3p",1615,"BRCA1",0.879652678966522
2426,"hsa-miR-6886-5p",1615,"BRCA1",0.878772795200348
358,"hsa-miR-184",1615,"BRCA1",0.877786338329315
1564,"hsa-miR-501-5p",1615,"BRCA1",0.877486705780029
731,"hsa-miR-331-5p",1615,"BRCA1",0.876942276954651
180,"hsa-miR-126-5p",1615,"BRCA1",0.876786649227142
2343,"hsa-miR-6843-3p",1615,"BRCA1",0.876686573028564
2220,"hsa-miR-6781-5p",1615,"BRCA1",0.876138031482697
1865,"hsa-miR-570-3p",1615,"BRCA1",0.875667810440063
753,"hsa-miR-34b-3p",1615,"BRCA1",0.874912083148956
290,"hsa-miR-142-5p",1615,"BRCA1",0.874677896499634
25,"hsa-miR-10226",1615,"BRCA1",0.873668789863586
1692,"hsa-miR-532-5p",1615,"BRCA1",0.873118817806244
1649,"hsa-miR-5197-3p",1615,"BRCA1",0.872682392597198
1711,"hsa-miR-548ae-3p",1615,"BRCA1",0.870743215084076
670,"hsa-miR-3177-3p",1615,"BRCA1",0.869677007198334
2100,"hsa-miR-6722-5p",1615,"BRCA1",0.86953216791153
2285,"hsa-miR-6814-3p",1615,"BRCA1",0.868761658668518
1552,"hsa-miR-5006-5p",1615,"BRCA1",0.868579804897308
1476,"hsa-miR-4787-5p",1615,"BRCA1",0.86809766292572
1728,"hsa-miR-548aq-3p",1615,"BRCA1",0.866909027099609
1472,"hsa-miR-4785",1615,"BRCA1",0.866899251937866
2161,"hsa-miR-6755-3p",1615,"BRCA1",0.866808414459229
501,"hsa-miR-2355-3p",1615,"BRCA1",0.866577684879303
1069,"hsa-miR-4421",1615,"BRCA1",0.864805638790131
756,"hsa-miR-34c-5p",1615,"BRCA1",0.864542901515961
2187,"hsa-miR-6767-3p",1615,"BRCA1",0.864168465137482
1414,"hsa-miR-4749-5p",1615,"BRCA1",0.863058388233185
1175,"hsa-miR-450a-2-3p",1615,"BRCA1",0.861254036426544
398,"hsa-miR-193b-5p",1615,"BRCA1",0.859795153141022
1471,"hsa-miR-4784",1615,"BRCA1",0.85802686214447
1108,"hsa-miR-4452",1615,"BRCA1",0.857744574546814
2159,"hsa-miR-6754-3p",1615,"BRCA1",0.854559898376465
540,"hsa-miR-29a-5p",1615,"BRCA1",0.854546368122101
1531,"hsa-miR-497-3p",1615,"BRCA1",0.853452563285828
1109,"hsa-miR-4453",1615,"BRCA1",0.853434145450592
1907,"hsa-miR-591",1615,"BRCA1",0.853270649909973
1867,"hsa-miR-5700",1615,"BRCA1",0.852603077888489
2341,"hsa-miR-6842-3p",1615,"BRCA1",0.852349936962128
1717,"hsa-miR-548aj-3p",1615,"BRCA1",0.851826369762421
2522,"hsa-miR-7846-3p",1615,"BRCA1",0.849032819271088
2367,"hsa-miR-6856-3p",1615,"BRCA1",0.848556399345398
2153,"hsa-miR-6751-3p",1615,"BRCA1",0.847777187824249
1827,"hsa-miR-5589-3p",1615,"BRCA1",0.846515834331512
493,"hsa-miR-223-5p",1615,"BRCA1",0.846181690692902
2151,"hsa-miR-6750-3p",1615,"BRCA1",0.84570324420929
1835,"hsa-miR-561-5p",1615,"BRCA1",0.845497965812683
1197,"hsa-miR-4522",1615,"BRCA1",0.845358073711395
1886,"hsa-miR-578",1615,"BRCA1",0.842107892036438
889,"hsa-miR-378a-3p",1615,"BRCA1",0.840199410915375
1889,"hsa-miR-579-5p",1615,"BRCA1",0.837526857852936
328,"hsa-miR-154-3p",1615,"BRCA1",0.835745811462402
2005,"hsa-miR-642b-3p",1615,"BRCA1",0.832608819007874
13,"hsa-let-7f-5p",1615,"BRCA1",0.832225859165192
1184,"hsa-miR-4515",1615,"BRCA1",0.831542551517487
2629,"hsa-miR-942-3p",1615,"BRCA1",0.830531716346741
438,"hsa-miR-205-5p",1615,"BRCA1",0.829624891281128
740,"hsa-miR-33a-3p",1615,"BRCA1",0.829258620738983
742,"hsa-miR-33b-3p",1615,"BRCA1",0.827517032623291
2091,"hsa-miR-6716-3p",1615,"BRCA1",0.825705885887146
235,"hsa-miR-1295b-3p",1615,"BRCA1",0.820562660694122
2433,"hsa-miR-6890-3p",1615,"BRCA1",0.820071637630463
801,"hsa-miR-3658",1615,"BRCA1",0.819058001041412
1324,"hsa-miR-4695-3p",1615,"BRCA1",0.818863570690155
1307,"hsa-miR-4684-5p",1615,"BRCA1",0.818765997886658
507,"hsa-miR-23b-5p",1615,"BRCA1",0.818212628364563
1177,"hsa-miR-450b-3p",1615,"BRCA1",0.817338347434998
1273,"hsa-miR-4662b",1615,"BRCA1",0.813219428062439
2530,"hsa-miR-7854-3p",1615,"BRCA1",0.810797035694122
1933,"hsa-miR-6074",1615,"BRCA1",0.810021221637726
1442,"hsa-miR-4766-3p",1615,"BRCA1",0.806673347949982
1507,"hsa-miR-485-3p",1615,"BRCA1",0.805321753025055
1356,"hsa-miR-4714-5p",1615,"BRCA1",0.805244863033295
2017,"hsa-miR-6500-3p",1615,"BRCA1",0.803840577602386
2396,"hsa-miR-6871-5p",1615,"BRCA1",0.803748190402985
973,"hsa-miR-422a",1615,"BRCA1",0.802513539791107
2569,"hsa-miR-8081",1615,"BRCA1",0.802300631999969
323,"hsa-miR-153-5p",1615,"BRCA1",0.801215469837189
1991,"hsa-miR-630",1615,"BRCA1",0.799671769142151
597,"hsa-miR-3124-5p",1615,"BRCA1",0.799151122570038
1629,"hsa-miR-518a-3p",1615,"BRCA1",0.795325398445129
1613,"hsa-miR-515-3p",1615,"BRCA1",0.794138967990875
2251,"hsa-miR-6797-3p",1615,"BRCA1",0.793837666511536
1416,"hsa-miR-4750-5p",1615,"BRCA1",0.792926728725433
73,"hsa-miR-11401",1615,"BRCA1",0.792562067508698
1612,"hsa-miR-514b-5p",1615,"BRCA1",0.792502045631409
2585,"hsa-miR-876-3p",1615,"BRCA1",0.788879752159119
1842,"hsa-miR-5681a",1615,"BRCA1",0.788570404052734
1464,"hsa-miR-4780",1615,"BRCA1",0.785860657691956
779,"hsa-miR-3619-3p",1615,"BRCA1",0.783981442451477
2347,"hsa-miR-6846-3p",1615,"BRCA1",0.783786535263062
926,"hsa-miR-3920",1615,"BRCA1",0.783183634281158
2650,"hsa-miR-9985",1615,"BRCA1",0.782537341117859
299,"hsa-miR-1469",1615,"BRCA1",0.782098233699799
1745,"hsa-miR-548az-5p",1615,"BRCA1",0.782042026519775
749,"hsa-miR-345-5p",1615,"BRCA1",0.7818922996521
2521,"hsa-miR-7845-5p",1615,"BRCA1",0.781029522418976
2516,"hsa-miR-7705",1615,"BRCA1",0.780595541000366
1892,"hsa-miR-581",1615,"BRCA1",0.780190229415894
424,"hsa-miR-200a-5p",1615,"BRCA1",0.779483079910278
2132,"hsa-miR-6741-3p",1615,"BRCA1",0.778522133827209
1369,"hsa-miR-4722-5p",1615,"BRCA1",0.778489112854004
410,"hsa-miR-1972",1615,"BRCA1",0.777332603931427
2081,"hsa-miR-665",1615,"BRCA1",0.77732115983963
1386,"hsa-miR-4732-3p",1615,"BRCA1",0.774262189865112
1505,"hsa-miR-483-5p",1615,"BRCA1",0.77376002073288
2288,"hsa-miR-6815-5p",1615,"BRCA1",0.771675407886505
1076,"hsa-miR-4427",1615,"BRCA1",0.770357966423035
488,"hsa-miR-221-3p",1615,"BRCA1",0.767886996269226
1091,"hsa-miR-4437",1615,"BRCA1",0.764720261096954
2447,"hsa-miR-7-5p",1615,"BRCA1",0.76433002948761
1687,"hsa-miR-526a-5p",1615,"BRCA1",0.76423192024231
901,"hsa-miR-379-5p",1615,"BRCA1",0.762863874435425
610,"hsa-miR-3133",1615,"BRCA1",0.761087119579315
294,"hsa-miR-144-5p",1615,"BRCA1",0.76092129945755
1006,"hsa-miR-4277",1615,"BRCA1",0.760062575340271
12,"hsa-let-7f-2-3p",1615,"BRCA1",0.760002493858337
1925,"hsa-miR-606",1615,"BRCA1",0.759792149066925
968,"hsa-miR-411-3p",1615,"BRCA1",0.758989036083221
2477,"hsa-miR-7154-5p",1615,"BRCA1",0.758471608161926
2191,"hsa-miR-6769a-3p",1615,"BRCA1",0.758307576179504
2306,"hsa-miR-6824-5p",1615,"BRCA1",0.755875766277313
2593,"hsa-miR-888-3p",1615,"BRCA1",0.755124449729919
1376,"hsa-miR-4726-3p",1615,"BRCA1",0.754212975502014
1124,"hsa-miR-4470",1615,"BRCA1",0.751327693462372
1461,"hsa-miR-4778-3p",1615,"BRCA1",0.750785052776337
811,"hsa-miR-3663-5p",1615,"BRCA1",0.750592768192291
71,"hsa-miR-11399",1615,"BRCA1",0.749500811100006
2590,"hsa-miR-885-5p",1615,"BRCA1",0.749067902565002
1968,"hsa-miR-615-5p",1615,"BRCA1",0.747019410133362
1838,"hsa-miR-564",1615,"BRCA1",0.746228456497192
733,"hsa-miR-335-5p",1615,"BRCA1",0.745530247688293
1843,"hsa-miR-5681b",1615,"BRCA1",0.741762578487396
1609,"hsa-miR-514a-3p",1615,"BRCA1",0.740683436393738
99,"hsa-miR-12113",1615,"BRCA1",0.740383684635162
2625,"hsa-miR-939-3p",1615,"BRCA1",0.738465845584869
232,"hsa-miR-1293",1615,"BRCA1",0.738403022289276
1129,"hsa-miR-4474-5p",1615,"BRCA1",0.736619234085083
87,"hsa-miR-1197",1615,"BRCA1",0.732884883880615
1636,"hsa-miR-518e-3p",1615,"BRCA1",0.731914699077606
624,"hsa-miR-3144-3p",1615,"BRCA1",0.729171633720398
1160,"hsa-miR-449b-3p",1615,"BRCA1",0.728746592998505
1530,"hsa-miR-496",1615,"BRCA1",0.728736639022827
2157,"hsa-miR-6753-3p",1615,"BRCA1",0.727486073970795
1698,"hsa-miR-542-5p",1615,"BRCA1",0.72722452878952
2249,"hsa-miR-6796-3p",1615,"BRCA1",0.726496815681458
642,"hsa-miR-3155a",1615,"BRCA1",0.726286232471466
2403,"hsa-miR-6875-3p",1615,"BRCA1",0.725353300571442
978,"hsa-miR-425-3p",1615,"BRCA1",0.72445148229599
1667,"hsa-miR-520c-5p",1615,"BRCA1",0.723552227020264
1526,"hsa-miR-494-3p",1615,"BRCA1",0.723524272441864
347,"hsa-miR-181b-5p",1615,"BRCA1",0.719830274581909
1627,"hsa-miR-5189-3p",1615,"BRCA1",0.717555940151215
1411,"hsa-miR-4747-5p",1615,"BRCA1",0.715270400047302
2019,"hsa-miR-6501-3p",1615,"BRCA1",0.71349561214447
220,"hsa-miR-1287-3p",1615,"BRCA1",0.712773621082306
466,"hsa-miR-212-3p",1615,"BRCA1",0.710561752319336
302,"hsa-miR-146b-3p",1615,"BRCA1",0.7100710272789
628,"hsa-miR-3146",1615,"BRCA1",0.709947407245636
1926,"hsa-miR-6068",1615,"BRCA1",0.70859956741333
184,"hsa-miR-1262",1615,"BRCA1",0.708080351352692
1322,"hsa-miR-4694-3p",1615,"BRCA1",0.706830501556396
504,"hsa-miR-23a-3p",1615,"BRCA1",0.705881118774414
974,"hsa-miR-423-3p",1615,"BRCA1",0.704022526741028
2514,"hsa-miR-7703",1615,"BRCA1",0.700014173984528
1500,"hsa-miR-4802-5p",1615,"BRCA1",0.699889838695526
91,"hsa-miR-1202",1615,"BRCA1",0.699151933193207
730,"hsa-miR-331-3p",1615,"BRCA1",0.697927236557007
301,"hsa-miR-146a-5p",1615,"BRCA1",0.697699069976807
2488,"hsa-miR-7160-3p",1615,"BRCA1",0.697181582450867
1319,"hsa-miR-4692",1615,"BRCA1",0.696325600147247
1573,"hsa-miR-504-3p",1615,"BRCA1",0.693149566650391
1639,"hsa-miR-518f-5p",1615,"BRCA1",0.690125405788422
2006,"hsa-miR-642b-5p",1615,"BRCA1",0.687503933906555
872,"hsa-miR-374a-3p",1615,"BRCA1",0.687203526496887
383,"hsa-miR-1910-5p",1615,"BRCA1",0.684121310710907
2045,"hsa-miR-6512-3p",1615,"BRCA1",0.683745384216309
248,"hsa-miR-1304-5p",1615,"BRCA1",0.677859008312225
230,"hsa-miR-1292-3p",1615,"BRCA1",0.674103736877441
2040,"hsa-miR-6510-5p",1615,"BRCA1",0.672892987728119
658,"hsa-miR-3165",1615,"BRCA1",0.67223334312439
1668,"hsa-miR-520d-3p",1615,"BRCA1",0.671832501888275
1800,"hsa-miR-556-3p",1615,"BRCA1",0.671647131443024
1699,"hsa-miR-543",1615,"BRCA1",0.670875370502472
1248,"hsa-miR-4649-3p",1615,"BRCA1",0.66781097650528
46,"hsa-miR-103a-3p",1615,"BRCA1",0.664351463317871
2261,"hsa-miR-6802-3p",1615,"BRCA1",0.660691499710083
590,"hsa-miR-3120-3p",1615,"BRCA1",0.657734394073486
178,"hsa-miR-125b-5p",1615,"BRCA1",0.657214999198914
1121,"hsa-miR-4467",1615,"BRCA1",0.656965374946594
38,"hsa-miR-10397-3p",1615,"BRCA1",0.656337916851044
1269,"hsa-miR-4661-3p",1615,"BRCA1",0.654380559921265
166,"hsa-miR-1252-5p",1615,"BRCA1",0.653195142745972
2172,"hsa-miR-676-5p",1615,"BRCA1",0.650208234786987
2386,"hsa-miR-6866-5p",1615,"BRCA1",0.646598875522614
702,"hsa-miR-3198",1615,"BRCA1",0.646208167076111
415,"hsa-miR-199a-5p",1615,"BRCA1",0.644441485404968
1458,"hsa-miR-4776-5p",1615,"BRCA1",0.642965853214264
489,"hsa-miR-221-5p",1615,"BRCA1",0.640882790088654
2158,"hsa-miR-6753-5p",1615,"BRCA1",0.639931619167328
2543,"hsa-miR-8055",1615,"BRCA1",0.637151479721069
2612,"hsa-miR-92a-2-5p",1615,"BRCA1",0.637001216411591
1408,"hsa-miR-4746-3p",1615,"BRCA1",0.63507741689682
278,"hsa-miR-137-3p",1615,"BRCA1",0.630725026130676
785,"hsa-miR-3621",1615,"BRCA1",0.627415776252747
359,"hsa-miR-1843",1615,"BRCA1",0.627121150493622
1781,"hsa-miR-548x-3p",1615,"BRCA1",0.626924157142639
1592,"hsa-miR-5091",1615,"BRCA1",0.62446653842926
2087,"hsa-miR-671-5p",1615,"BRCA1",0.622300326824188
2171,"hsa-miR-676-3p",1615,"BRCA1",0.620003938674927
285,"hsa-miR-140-3p",1615,"BRCA1",0.619840681552887
806,"hsa-miR-365b-5p",1615,"BRCA1",0.613172471523285
882,"hsa-miR-376a-5p",1615,"BRCA1",0.612725079059601
1880,"hsa-miR-574-3p",1615,"BRCA1",0.608403861522675
1220,"hsa-miR-454-5p",1615,"BRCA1",0.607074677944183
377,"hsa-miR-190a-5p",1615,"BRCA1",0.604905426502228
2559,"hsa-miR-8071",1615,"BRCA1",0.603575170040131
2581,"hsa-miR-874-3p",1615,"BRCA1",0.603105783462524
351,"hsa-miR-181d-5p",1615,"BRCA1",0.602876901626587
2592,"hsa-miR-887-5p",1615,"BRCA1",0.602798402309418
707,"hsa-miR-3200-5p",1615,"BRCA1",0.60265326499939
936,"hsa-miR-3927-5p",1615,"BRCA1",0.600873708724976
143,"hsa-miR-1236-5p",1615,"BRCA1",0.599790632724762
327,"hsa-miR-1539",1615,"BRCA1",0.599203169345856
932,"hsa-miR-3925-3p",1615,"BRCA1",0.598272919654846
905,"hsa-miR-381-5p",1615,"BRCA1",0.59777969121933
1321,"hsa-miR-4693-5p",1615,"BRCA1",0.597285151481628
1539,"hsa-miR-499b-3p",1615,"BRCA1",0.594587981700897
2324,"hsa-miR-6833-5p",1615,"BRCA1",0.593100368976593
2491,"hsa-miR-7161-5p",1615,"BRCA1",0.586537539958954
2307,"hsa-miR-6825-3p",1615,"BRCA1",0.586046695709229
102,"hsa-miR-12116",1615,"BRCA1",0.583306014537811
201,"hsa-miR-1273c",1615,"BRCA1",0.582684993743896
1960,"hsa-miR-613",1615,"BRCA1",0.582482814788818
787,"hsa-miR-3622a-5p",1615,"BRCA1",0.582102239131927
1226,"hsa-miR-4633-3p",1615,"BRCA1",0.581828057765961
2370,"hsa-miR-6857-5p",1615,"BRCA1",0.580386161804199
1311,"hsa-miR-4687-3p",1615,"BRCA1",0.580013155937195
1624,"hsa-miR-5187-3p",1615,"BRCA1",0.579789817333221
2031,"hsa-miR-6507-3p",1615,"BRCA1",0.576490938663483
565,"hsa-miR-3065-3p",1615,"BRCA1",0.57423996925354
2519,"hsa-miR-7843-5p",1615,"BRCA1",0.56681877374649
618,"hsa-miR-3139",1615,"BRCA1",0.566651284694672
2646,"hsa-miR-9901",1615,"BRCA1",0.561730921268463
2618,"hsa-miR-933",1615,"BRCA1",0.56026953458786
917,"hsa-miR-3912-5p",1615,"BRCA1",0.558186829090118
2641,"hsa-miR-9851-3p",1615,"BRCA1",0.556906938552856
2634,"hsa-miR-95-5p",1615,"BRCA1",0.556285440921783
2256,"hsa-miR-6799-5p",1615,"BRCA1",0.551586866378784
1770,"hsa-miR-548n",1615,"BRCA1",0.550046145915985
255,"hsa-miR-130a-5p",1615,"BRCA1",0.548588693141937
316,"hsa-miR-150-5p",1615,"BRCA1",0.547291457653046
324,"hsa-miR-1537-3p",1615,"BRCA1",0.545896589756012
1662,"hsa-miR-520a-3p",1615,"BRCA1",0.541657865047455
1456,"hsa-miR-4775",1615,"BRCA1",0.539107441902161
2262,"hsa-miR-6802-5p",1615,"BRCA1",0.535323739051819
1115,"hsa-miR-4460",1615,"BRCA1",0.534410953521729
305,"hsa-miR-1471",1615,"BRCA1",0.53388524055481
47,"hsa-miR-103b",1615,"BRCA1",0.53359580039978
1876,"hsa-miR-571",1615,"BRCA1",0.532672762870789
2210,"hsa-miR-6777-5p",1615,"BRCA1",0.532605707645416
1072,"hsa-miR-4423-5p",1615,"BRCA1",0.532553553581238
2332,"hsa-miR-6837-5p",1615,"BRCA1",0.53140664100647
1494,"hsa-miR-4799-3p",1615,"BRCA1",0.530564248561859
954,"hsa-miR-3944-5p",1615,"BRCA1",0.529807806015015
2458,"hsa-miR-711",1615,"BRCA1",0.527656435966492
1460,"hsa-miR-4777-5p",1615,"BRCA1",0.527621567249298
2000,"hsa-miR-639",1615,"BRCA1",0.525605738162994
1550,"hsa-miR-5004-5p",1615,"BRCA1",0.524574756622314
1631,"hsa-miR-518b",1615,"BRCA1",0.523451566696167
2244,"hsa-miR-6793-5p",1615,"BRCA1",0.52313357591629
793,"hsa-miR-3648",1615,"BRCA1",0.521391451358795
303,"hsa-miR-146b-5p",1615,"BRCA1",0.521307826042175
2115,"hsa-miR-6732-5p",1615,"BRCA1",0.520303726196289
1635,"hsa-miR-518d-5p",1615,"BRCA1",0.517947673797607
1989,"hsa-miR-629-3p",1615,"BRCA1",0.516322076320648
1305,"hsa-miR-4683",1615,"BRCA1",0.51610916852951
436,"hsa-miR-204-5p",1615,"BRCA1",0.515042304992676
668,"hsa-miR-3175",1615,"BRCA1",0.51410323381424
1040,"hsa-miR-431-3p",1615,"BRCA1",0.513613641262054
2389,"hsa-miR-6868-3p",1615,"BRCA1",0.511883854866028
2525,"hsa-miR-7849-3p",1615,"BRCA1",0.511787235736847
59,"hsa-miR-10527-5p",1615,"BRCA1",0.510283827781677
1920,"hsa-miR-602",1615,"BRCA1",0.507689952850342
1289,"hsa-miR-4671-3p",1615,"BRCA1",0.505287170410156
101,"hsa-miR-12115",1615,"BRCA1",0.502286911010742
1227,"hsa-miR-4633-5p",1615,"BRCA1",0.494965851306915
632,"hsa-miR-3150a-3p",1615,"BRCA1",0.490231156349182
2358,"hsa-miR-6851-5p",1615,"BRCA1",0.488576710224152
898,"hsa-miR-378i",1615,"BRCA1",0.484178930521011
646,"hsa-miR-3157-3p",1615,"BRCA1",0.484105050563812
2003,"hsa-miR-642a-3p",1615,"BRCA1",0.482747793197632
39,"hsa-miR-10397-5p",1615,"BRCA1",0.482457041740417
2175,"hsa-miR-6761-3p",1615,"BRCA1",0.479166239500046
1683,"hsa-miR-524-5p",1615,"BRCA1",0.478367149829865
1898,"hsa-miR-585-3p",1615,"BRCA1",0.475500255823135
791,"hsa-miR-363-5p",1615,"BRCA1",0.474952816963196
2011,"hsa-miR-647",1615,"BRCA1",0.474765628576279
706,"hsa-miR-3200-3p",1615,"BRCA1",0.471658408641815
364,"hsa-miR-187-3p",1615,"BRCA1",0.469932824373245
1490,"hsa-miR-4797-3p",1615,"BRCA1",0.469702154397964
132,"hsa-miR-1228-3p",1615,"BRCA1",0.469170331954956
701,"hsa-miR-3197",1615,"BRCA1",0.467970699071884
667,"hsa-miR-3174",1615,"BRCA1",0.464430779218674
1368,"hsa-miR-4722-3p",1615,"BRCA1",0.462829977273941
1650,"hsa-miR-5197-5p",1615,"BRCA1",0.461641609668732
1132,"hsa-miR-4477a",1615,"BRCA1",0.459673881530762
1418,"hsa-miR-4752",1615,"BRCA1",0.454678624868393
921,"hsa-miR-3915",1615,"BRCA1",0.452946335077286
1313,"hsa-miR-4688",1615,"BRCA1",0.452411651611328
2097,"hsa-miR-6720-5p",1615,"BRCA1",0.451599657535553
2331,"hsa-miR-6837-3p",1615,"BRCA1",0.451025158166885
1503,"hsa-miR-4804-5p",1615,"BRCA1",0.450634002685547
2498,"hsa-miR-758-3p",1615,"BRCA1",0.449142813682556
1148,"hsa-miR-4489",1615,"BRCA1",0.448832333087921
2644,"hsa-miR-9899",1615,"BRCA1",0.448318034410477
1294,"hsa-miR-4675",1615,"BRCA1",0.447521299123764
958,"hsa-miR-3973",1615,"BRCA1",0.446781098842621
2059,"hsa-miR-653-3p",1615,"BRCA1",0.445417612791061
112,"hsa-miR-12126",1615,"BRCA1",0.44500344991684
908,"hsa-miR-383-3p",1615,"BRCA1",0.441285878419876
41,"hsa-miR-10398-5p",1615,"BRCA1",0.439427614212036
947,"hsa-miR-3940-3p",1615,"BRCA1",0.439277082681656
1346,"hsa-miR-4709-3p",1615,"BRCA1",0.435576260089874
630,"hsa-miR-3148",1615,"BRCA1",0.433441966772079
121,"hsa-miR-12136",1615,"BRCA1",0.433230608701706
2295,"hsa-miR-6819-3p",1615,"BRCA1",0.427426606416702
652,"hsa-miR-3160-5p",1615,"BRCA1",0.425590813159943
2170,"hsa-miR-6759-5p",1615,"BRCA1",0.423511534929276
1379,"hsa-miR-4727-5p",1615,"BRCA1",0.42309507727623
342,"hsa-miR-181a-2-3p",1615,"BRCA1",0.417701810598373
2135,"hsa-miR-6742-5p",1615,"BRCA1",0.413108259439468
1239,"hsa-miR-4642",1615,"BRCA1",0.412855684757233
1116,"hsa-miR-4462",1615,"BRCA1",0.410626798868179
1748,"hsa-miR-548ba",1615,"BRCA1",0.410221874713898
2619,"hsa-miR-934",1615,"BRCA1",0.405637502670288
381,"hsa-miR-191-5p",1615,"BRCA1",0.397933393716812
1131,"hsa-miR-4476",1615,"BRCA1",0.392025917768478
2203,"hsa-miR-6774-3p",1615,"BRCA1",0.386951893568039
2560,"hsa-miR-8072",1615,"BRCA1",0.385289162397385
1330,"hsa-miR-4699-3p",1615,"BRCA1",0.38280400633812
70,"hsa-miR-11181-5p",1615,"BRCA1",0.382057458162308
1641,"hsa-miR-5191",1615,"BRCA1",0.380462110042572
2429,"hsa-miR-6888-3p",1615,"BRCA1",0.37801268696785
1740,"hsa-miR-548aw",1615,"BRCA1",0.377780139446259
1670,"hsa-miR-520e-3p",1615,"BRCA1",0.373787641525269
2487,"hsa-miR-7159-5p",1615,"BRCA1",0.372517347335815
274,"hsa-miR-135b-3p",1615,"BRCA1",0.372323781251907
1582,"hsa-miR-508-5p",1615,"BRCA1",0.371690899133682
823,"hsa-miR-3672",1615,"BRCA1",0.370142787694931
2410,"hsa-miR-6878-5p",1615,"BRCA1",0.367838054895401
1515,"hsa-miR-488-3p",1615,"BRCA1",0.367551416158676
2074,"hsa-miR-662",1615,"BRCA1",0.363354921340942
1236,"hsa-miR-4640-3p",1615,"BRCA1",0.360558301210403
1074,"hsa-miR-4425",1615,"BRCA1",0.360062390565872
2446,"hsa-miR-7-2-3p",1615,"BRCA1",0.359304517507553
1070,"hsa-miR-4422",1615,"BRCA1",0.358227759599686
1572,"hsa-miR-503-5p",1615,"BRCA1",0.357720285654068
1723,"hsa-miR-548an",1615,"BRCA1",0.350613981485367
1489,"hsa-miR-4796-5p",1615,"BRCA1",0.347892820835114
496,"hsa-miR-2276-3p",1615,"BRCA1",0.346943497657776
783,"hsa-miR-3620-3p",1615,"BRCA1",0.346634298563004
1949,"hsa-miR-609",1615,"BRCA1",0.343471258878708
378,"hsa-miR-190b-3p",1615,"BRCA1",0.342432856559753
104,"hsa-miR-12118",1615,"BRCA1",0.34238937497139
2057,"hsa-miR-6529-3p",1615,"BRCA1",0.338795244693756
1732,"hsa-miR-548as-3p",1615,"BRCA1",0.338083446025848
2649,"hsa-miR-9983-3p",1615,"BRCA1",0.336605191230774
1438,"hsa-miR-4763-5p",1615,"BRCA1",0.336483895778656
29,"hsa-miR-10393-5p",1615,"BRCA1",0.336122184991837
1390,"hsa-miR-4734",1615,"BRCA1",0.335983335971832
90,"hsa-miR-1200",1615,"BRCA1",0.334230780601501
1778,"hsa-miR-548u",1615,"BRCA1",0.33385294675827
878,"hsa-miR-375-3p",1615,"BRCA1",0.333305954933167
66,"hsa-miR-10a-5p",1615,"BRCA1",0.332473158836365
584,"hsa-miR-3115",1615,"BRCA1",0.330157727003098
2623,"hsa-miR-937-5p",1615,"BRCA1",0.328549474477768
591,"hsa-miR-3120-5p",1615,"BRCA1",0.327629327774048
2638,"hsa-miR-9718",1615,"BRCA1",0.32671907544136
923,"hsa-miR-3917",1615,"BRCA1",0.325864255428314
1221,"hsa-miR-4540",1615,"BRCA1",0.325385212898254
2155,"hsa-miR-6752-3p",1615,"BRCA1",0.324404805898666
2342,"hsa-miR-6842-5p",1615,"BRCA1",0.323339402675629
2532,"hsa-miR-7856-5p",1615,"BRCA1",0.321408748626709
758,"hsa-miR-3529-5p",1615,"BRCA1",0.316825807094574
720,"hsa-miR-324-3p",1615,"BRCA1",0.316154271364212
271,"hsa-miR-135a-2-3p",1615,"BRCA1",0.316123127937317
1648,"hsa-miR-5196-5p",1615,"BRCA1",0.315904259681702
2557,"hsa-miR-8069",1615,"BRCA1",0.31568306684494
117,"hsa-miR-12131",1615,"BRCA1",0.3154137134552
